"","MatSib","i","j","iSam","jSam","het_het","het_homo","homo_het","homo_homo","len_i","len_j","tot_i","tot_j","logicSum","totSum","totMean","totProp","crToIb","ibToCr","ibToIb","fs","minTest","iSam_mother","iSam_father","jSam_mother","jSam_father","""...""","mother","sample","origin","code","n_tot","n_delly","n_gatk","nr_n","nr_het","nr_homo","nr_uni","nr_uniHet","nr_uniHomo","motherDL","sampleDL","lfm_n","lfm_het","lfm_homo","lfm_hetProp","cp_logic","father","likelySelf","originMod","coverage","cp_status","""...""","mother","sample","origin","code","n_tot","n_delly","n_gatk","nr_n","nr_het","nr_homo","nr_uni","nr_uniHet","nr_uniHomo","motherDL","sampleDL","lfm_n","lfm_het","lfm_homo","lfm_hetProp","cp_logic","father","likelySelf","originMod","coverage","cp_status"
"FIL30_826_M2685",FALSE,744,686,"FIL30_826_M2","FIL30_756_M2",10,0,0,0,24,32,111,110,10,221,110.5,0.0904977375565611,37.7272727272727,38.2027027027027,65.5899321266968,74.1199836199836,37.7272727272727,"FIL30_826",NA,"FIL30_756",NA,"...","FIL30_826","FIL30_826_M2","FIL30.826.M2","FIL30_826|FIL30_826_M2|FIL30.826.M2",127,16,111,111,NA,111,81,81,NA,FALSE,FALSE,97,97,NA,1,TRUE,NA,FALSE,"FIL30_826_M2",52.6095924485571,"Cross","...","FIL30_756","FIL30_756_M2","FIL30.756.M2","FIL30_756|FIL30_756_M2|FIL30.756.M2",116,22,94,110,NA,110,75,75,NA,FALSE,FALSE,92,92,NA,1,TRUE,NA,FALSE,"FIL30_756_M2",62.2897105916755,"Cross"
"FIL30_33_I_M2283",TRUE,283,284,"FIL30_33_I_M2","FIL30_33_J_M2",3,1,0,0,39,8,63,26,4,89,44.5,0.0898876404494382,6.26923076923077,25.9285714285714,26.1165730337079,33.478021978022,6.26923076923077,"FIL30_33",NA,"FIL30_33","FIL30_33","...","FIL30_33","FIL30_33_I_M2","Fil30_33_I_M2_1","FIL30_33|FIL30_33_I_M2|Fil30_33_I_M2_1",69,15,54,63,NA,63,24,24,NA,TRUE,FALSE,49,49,NA,1,TRUE,NA,FALSE,"FIL30_33_I_M2_1",50.6360546839426,"Cross","...","FIL30_33","FIL30_33_J_M2","Fil30_33_J_M2_1","FIL30_33|FIL30_33_J_M2|Fil30_33_J_M2_1",27,1,26,26,3,23,17,17,NA,TRUE,FALSE,20,18,2,0.9,FALSE,"FIL30_33",TRUE,"FIL30_33_J_M2_1",69.6142797024908,"Self"
"FIL30_33_J_M2282",TRUE,284,283,"FIL30_33_J_M2","FIL30_33_I_M2",3,0,1,0,8,39,26,63,4,89,44.5,0.0898876404494382,25.9285714285714,6.26923076923077,26.1165730337079,33.478021978022,6.26923076923077,"FIL30_33","FIL30_33","FIL30_33",NA,"...","FIL30_33","FIL30_33_J_M2","Fil30_33_J_M2_1","FIL30_33|FIL30_33_J_M2|Fil30_33_J_M2_1",27,1,26,26,3,23,17,17,NA,TRUE,FALSE,20,18,2,0.9,FALSE,"FIL30_33",TRUE,"FIL30_33_J_M2_1",69.6142797024908,"Self","...","FIL30_33","FIL30_33_I_M2","Fil30_33_I_M2_1","FIL30_33|FIL30_33_I_M2|Fil30_33_I_M2_1",69,15,54,63,NA,63,24,24,NA,TRUE,FALSE,49,49,NA,1,TRUE,NA,FALSE,"FIL30_33_I_M2_1",50.6360546839426,"Cross"
"FIL30_367_M2596",FALSE,324,597,"FIL30_367_M2","FIL30_65_M2",2,0,1,5,11,10,77,101,8,178,89,0.0898876404494382,46.6188118811881,32.7337662337662,54.3230337078652,81.1831040246882,32.7337662337662,"FIL30_367","FIL30_367","FIL30_65","FIL30_65","...","FIL30_367","FIL30_367_M2","FIL30.367.M2","FIL30_367|FIL30_367_M2|FIL30.367.M2",82,13,69,77,39,38,61,29,32,FALSE,FALSE,67,29,38,0.432835820895522,FALSE,"FIL30_367",TRUE,"FIL30_367_M2",59.1715375223501,"Self","...","FIL30_65","FIL30_65_M2","FIL30_65_M2-2","FIL30_65|FIL30_65_M2|FIL30_65_M2-2",113,41,72,101,32,69,79,52,27,FALSE,FALSE,70,47,23,0.671428571428571,FALSE,"FIL30_65",TRUE,"FIL30_65_M2_2",30.7271813191745,"Self"
"FIL30_65_M2323",FALSE,597,324,"FIL30_65_M2","FIL30_367_M2",2,1,0,5,10,11,101,77,8,178,89,0.0898876404494382,32.7337662337662,46.6188118811881,54.3230337078652,81.1831040246882,32.7337662337662,"FIL30_65","FIL30_65","FIL30_367","FIL30_367","...","FIL30_65","FIL30_65_M2","FIL30_65_M2-2","FIL30_65|FIL30_65_M2|FIL30_65_M2-2",113,41,72,101,32,69,79,52,27,FALSE,FALSE,70,47,23,0.671428571428571,FALSE,"FIL30_65",TRUE,"FIL30_65_M2_2",30.7271813191745,"Self","...","FIL30_367","FIL30_367_M2","FIL30.367.M2","FIL30_367|FIL30_367_M2|FIL30.367.M2",82,13,69,77,39,38,61,29,32,FALSE,FALSE,67,29,38,0.432835820895522,FALSE,"FIL30_367",TRUE,"FIL30_367_M2",59.1715375223501,"Self"
"FIL30_109_H_M2289",FALSE,64,290,"FIL30_109_H_M2","FIL30_335_M2",2,0,1,6,65,20,87,118,9,205,102.5,0.0878048780487805,55.1016949152542,37.7068965517241,63.265243902439,94.659750633158,37.7068965517241,"FIL30_109","FIL30_109","FIL30_335","FIL30_335","...","FIL30_109","FIL30_109_H_M2","Fil30_109_H_M2_1","FIL30_109|FIL30_109_H_M2|Fil30_109_H_M2_1",95,14,81,87,23,64,22,22,NA,TRUE,FALSE,76,53,23,0.697368421052632,FALSE,"FIL30_109",TRUE,"FIL30_109_H_M2_1",54.1877348169545,"Self","...","FIL30_335","FIL30_335_M2","FIL30.335.M2","FIL30_335|FIL30_335_M2|FIL30.335.M2",142,29,113,118,35,83,85,63,22,FALSE,FALSE,98,66,32,0.673469387755102,FALSE,"FIL30_335",TRUE,"FIL30_335_M2",68.0748653273192,"Self"
"FIL30_335_M263",FALSE,290,64,"FIL30_335_M2","FIL30_109_H_M2",2,1,0,6,20,65,118,87,9,205,102.5,0.0878048780487805,37.7068965517241,55.1016949152542,63.265243902439,94.659750633158,37.7068965517241,"FIL30_335","FIL30_335","FIL30_109","FIL30_109","...","FIL30_335","FIL30_335_M2","FIL30.335.M2","FIL30_335|FIL30_335_M2|FIL30.335.M2",142,29,113,118,35,83,85,63,22,FALSE,FALSE,98,66,32,0.673469387755102,FALSE,"FIL30_335",TRUE,"FIL30_335_M2",68.0748653273192,"Self","...","FIL30_109","FIL30_109_H_M2","Fil30_109_H_M2_1","FIL30_109|FIL30_109_H_M2|Fil30_109_H_M2_1",95,14,81,87,23,64,22,22,NA,TRUE,FALSE,76,53,23,0.697368421052632,FALSE,"FIL30_109",TRUE,"FIL30_109_H_M2_1",54.1877348169545,"Self"
"FIL20_20_A_M2762",FALSE,25,763,"FIL20_20_A_M2","FIL30_85_G_M2",5,0,0,0,42,28,67,47,5,114,57,0.087719298245614,15.0957446808511,24.6194029850746,34.0657894736842,38.8100984439505,15.0957446808511,"FIL20_20",NA,"FIL30_85",NA,"...","FIL20_20","FIL20_20_A_M2","Fil20_20_A_M2_1","FIL20_20|FIL20_20_A_M2|Fil20_20_A_M2_1",76,4,72,67,NA,67,25,25,NA,TRUE,FALSE,64,64,NA,1,TRUE,NA,FALSE,"FIL20_20_A_M2_1",71.0978573974045,"Cross","...","FIL30_85","FIL30_85_G_M2","Fil30_85_G_M2_1","FIL30_85|FIL30_85_G_M2|Fil30_85_G_M2_1",48,3,45,47,NA,47,18,18,NA,TRUE,FALSE,44,44,NA,1,TRUE,NA,FALSE,"FIL30_85_G_M2_1",52.3421349430027,"Cross"
"FIL30_85_G_M224",FALSE,763,25,"FIL30_85_G_M2","FIL20_20_A_M2",5,0,0,0,28,42,47,67,5,114,57,0.087719298245614,24.6194029850746,15.0957446808511,34.0657894736842,38.8100984439505,15.0957446808511,"FIL30_85",NA,"FIL20_20",NA,"...","FIL30_85","FIL30_85_G_M2","Fil30_85_G_M2_1","FIL30_85|FIL30_85_G_M2|Fil30_85_G_M2_1",48,3,45,47,NA,47,18,18,NA,TRUE,FALSE,44,44,NA,1,TRUE,NA,FALSE,"FIL30_85_G_M2_1",52.3421349430027,"Cross","...","FIL20_20","FIL20_20_A_M2","Fil20_20_A_M2_1","FIL20_20|FIL20_20_A_M2|Fil20_20_A_M2_1",76,4,72,67,NA,67,25,25,NA,TRUE,FALSE,64,64,NA,1,TRUE,NA,FALSE,"FIL20_20_A_M2_1",71.0978573974045,"Cross"
"FIL30_232_M2418",FALSE,182,419,"FIL30_232_M2","FIL30_460_M2",0,0,5,2,12,11,90,70,7,160,80,0.0875,35,36.6666666666667,48.475,80,35,"FIL30_232","FIL30_232","FIL30_460","FIL30_460","...","FIL30_232","FIL30_232_M2","FIL30_232_M2-3","FIL30_232|FIL30_232_M2|FIL30_232_M2-3",98,22,76,90,32,58,73,51,22,FALSE,FALSE,72,41,31,0.569444444444444,FALSE,"FIL30_232",TRUE,"FIL30_232_M2_3",30.7594557014227,"Self","...","FIL30_460","FIL30_460_M2","FIL30.460.M2","FIL30_460|FIL30_460_M2|FIL30.460.M2",94,37,57,70,17,53,51,38,13,FALSE,FALSE,53,38,15,0.716981132075472,FALSE,"FIL30_460",TRUE,"FIL30_460_M2",76.0398182252342,"Self"
"FIL30_460_M2181",FALSE,419,182,"FIL30_460_M2","FIL30_232_M2",0,5,0,2,11,12,70,90,7,160,80,0.0875,36.6666666666667,35,48.475,80,35,"FIL30_460","FIL30_460","FIL30_232","FIL30_232","...","FIL30_460","FIL30_460_M2","FIL30.460.M2","FIL30_460|FIL30_460_M2|FIL30.460.M2",94,37,57,70,17,53,51,38,13,FALSE,FALSE,53,38,15,0.716981132075472,FALSE,"FIL30_460",TRUE,"FIL30_460_M2",76.0398182252342,"Self","...","FIL30_232","FIL30_232_M2","FIL30_232_M2-3","FIL30_232|FIL30_232_M2|FIL30_232_M2-3",98,22,76,90,32,58,73,51,22,FALSE,FALSE,72,41,31,0.569444444444444,FALSE,"FIL30_232",TRUE,"FIL30_232_M2_3",30.7594557014227,"Self"
"FIL30_33_G_M2386",FALSE,281,387,"FIL30_33_G_M2","FIL30_43_D_M2",2,0,0,0,5,8,17,29,2,46,23,0.0869565217391304,10.9137931034483,5.20588235294118,13.7717391304348,15.7464503042596,5.20588235294118,"FIL30_33",NA,"FIL30_43",NA,"...","FIL30_33","FIL30_33_G_M2","Fil30_33_G_M2_1","FIL30_33|FIL30_33_G_M2|Fil30_33_G_M2_1",19,4,15,17,1,16,12,12,NA,TRUE,FALSE,12,12,NA,1,TRUE,NA,FALSE,"FIL30_33_G_M2_1",85.1090067822799,"Cross","...","FIL30_43","FIL30_43_D_M2","Fil30_43_D_M2_1","FIL30_43|FIL30_43_D_M2|Fil30_43_D_M2_1",33,4,29,29,1,28,20,20,NA,TRUE,FALSE,23,22,1,0.956521739130435,FALSE,NA,FALSE,"FIL30_43_D_M2_1",53.305989351354,"Ambiguous"
"FIL30_43_D_M2280",FALSE,387,281,"FIL30_43_D_M2","FIL30_33_G_M2",2,0,0,0,8,5,29,17,2,46,23,0.0869565217391304,5.20588235294118,10.9137931034483,13.7717391304348,15.7464503042596,5.20588235294118,"FIL30_43",NA,"FIL30_33",NA,"...","FIL30_43","FIL30_43_D_M2","Fil30_43_D_M2_1","FIL30_43|FIL30_43_D_M2|Fil30_43_D_M2_1",33,4,29,29,1,28,20,20,NA,TRUE,FALSE,23,22,1,0.956521739130435,FALSE,NA,FALSE,"FIL30_43_D_M2_1",53.305989351354,"Ambiguous","...","FIL30_33","FIL30_33_G_M2","Fil30_33_G_M2_1","FIL30_33|FIL30_33_G_M2|Fil30_33_G_M2_1",19,4,15,17,1,16,12,12,NA,TRUE,FALSE,12,12,NA,1,TRUE,NA,FALSE,"FIL30_33_G_M2_1",85.1090067822799,"Cross"
"FIL20_66_E_M279",FALSE,44,80,"FIL20_66_E_M2","FIL30_125_M2",6,0,0,0,28,19,62,77,6,139,69.5,0.0863309352517986,27.9025974025974,20.741935483871,41.6789568345324,47.5963552576456,20.741935483871,"FIL20_66",NA,"FIL30_125",NA,"...","FIL20_66","FIL20_66_E_M2","Fil20_66_E_M2_1","FIL20_66|FIL20_66_E_M2|Fil20_66_E_M2_1",74,21,53,62,NA,62,31,31,NA,TRUE,FALSE,51,51,NA,1,TRUE,NA,FALSE,"FIL20_66_E_M2_1",79.8706641981041,"Cross","...","FIL30_125","FIL30_125_M2","FIL30_125_M2-3","FIL30_125|FIL30_125_M2|FIL30_125_M2-3",86,10,76,77,NA,77,53,53,NA,FALSE,FALSE,69,69,NA,1,TRUE,NA,FALSE,"FIL30_125_M2_3",46.2265598580347,"Cross"
"FIL30_125_M243",FALSE,80,44,"FIL30_125_M2","FIL20_66_E_M2",6,0,0,0,19,28,77,62,6,139,69.5,0.0863309352517986,20.741935483871,27.9025974025974,41.6789568345324,47.5963552576456,20.741935483871,"FIL30_125",NA,"FIL20_66",NA,"...","FIL30_125","FIL30_125_M2","FIL30_125_M2-3","FIL30_125|FIL30_125_M2|FIL30_125_M2-3",86,10,76,77,NA,77,53,53,NA,FALSE,FALSE,69,69,NA,1,TRUE,NA,FALSE,"FIL30_125_M2_3",46.2265598580347,"Cross","...","FIL20_66","FIL20_66_E_M2","Fil20_66_E_M2_1","FIL20_66|FIL20_66_E_M2|Fil20_66_E_M2_1",74,21,53,62,NA,62,31,31,NA,TRUE,FALSE,51,51,NA,1,TRUE,NA,FALSE,"FIL20_66_E_M2_1",79.8706641981041,"Cross"
"FIL30_237_M2203",FALSE,187,204,"FIL30_237_M2","FIL30_255_M2",8,0,0,0,53,16,82,104,8,186,93,0.0860215053763441,37.8461538461538,27.3414634146341,55.8145161290323,63.7917448405253,27.3414634146341,"FIL30_237",NA,"FIL30_255",NA,"...","FIL30_237","FIL30_237_M2","FIL30_237_M2-4","FIL30_237|FIL30_237_M2|FIL30_237_M2-4",98,14,84,82,NA,82,24,24,NA,FALSE,FALSE,72,72,NA,1,TRUE,NA,FALSE,"FIL30_237_M2_4",34.7985077292588,"Cross","...","FIL30_255","FIL30_255_M2","FIL30_255_M2-4","FIL30_255|FIL30_255_M2|FIL30_255_M2-4",116,20,96,104,NA,104,82,82,NA,FALSE,FALSE,89,89,NA,1,TRUE,NA,FALSE,"FIL30_255_M2_4",37.5276809904243,"Cross"
"FIL30_255_M2186",FALSE,204,187,"FIL30_255_M2","FIL30_237_M2",8,0,0,0,16,53,104,82,8,186,93,0.0860215053763441,27.3414634146341,37.8461538461538,55.8145161290323,63.7917448405253,27.3414634146341,"FIL30_255",NA,"FIL30_237",NA,"...","FIL30_255","FIL30_255_M2","FIL30_255_M2-4","FIL30_255|FIL30_255_M2|FIL30_255_M2-4",116,20,96,104,NA,104,82,82,NA,FALSE,FALSE,89,89,NA,1,TRUE,NA,FALSE,"FIL30_255_M2_4",37.5276809904243,"Cross","...","FIL30_237","FIL30_237_M2","FIL30_237_M2-4","FIL30_237|FIL30_237_M2|FIL30_237_M2-4",98,14,84,82,NA,82,24,24,NA,FALSE,FALSE,72,72,NA,1,TRUE,NA,FALSE,"FIL30_237_M2_4",34.7985077292588,"Cross"
"FIL20_161_J_M2280",FALSE,20,281,"FIL20_161_J_M2","FIL30_33_G_M2",2,0,0,0,16,5,30,17,2,47,23.5,0.0851063829787234,5.20588235294118,11.4,14.1356382978723,16.2372549019608,5.20588235294118,"FIL20_161","FIL20_161","FIL30_33",NA,"...","FIL20_161","FIL20_161_J_M2","Fil20_161_J_M2_1","FIL20_161|FIL20_161_J_M2|Fil20_161_J_M2_1",33,6,27,30,5,25,13,13,NA,TRUE,FALSE,26,21,5,0.807692307692308,FALSE,"FIL20_161",TRUE,"FIL20_161_J_M2_1",49.2630977835024,"Self","...","FIL30_33","FIL30_33_G_M2","Fil30_33_G_M2_1","FIL30_33|FIL30_33_G_M2|Fil30_33_G_M2_1",19,4,15,17,1,16,12,12,NA,TRUE,FALSE,12,12,NA,1,TRUE,NA,FALSE,"FIL30_33_G_M2_1",85.1090067822799,"Cross"
"FIL30_33_G_M219",FALSE,281,20,"FIL30_33_G_M2","FIL20_161_J_M2",2,0,0,0,5,16,17,30,2,47,23.5,0.0851063829787234,11.4,5.20588235294118,14.1356382978723,16.2372549019608,5.20588235294118,"FIL30_33",NA,"FIL20_161","FIL20_161","...","FIL30_33","FIL30_33_G_M2","Fil30_33_G_M2_1","FIL30_33|FIL30_33_G_M2|Fil30_33_G_M2_1",19,4,15,17,1,16,12,12,NA,TRUE,FALSE,12,12,NA,1,TRUE,NA,FALSE,"FIL30_33_G_M2_1",85.1090067822799,"Cross","...","FIL20_161","FIL20_161_J_M2","Fil20_161_J_M2_1","FIL20_161|FIL20_161_J_M2|Fil20_161_J_M2_1",33,6,27,30,5,25,13,13,NA,TRUE,FALSE,26,21,5,0.807692307692308,FALSE,"FIL20_161",TRUE,"FIL20_161_J_M2_1",49.2630977835024,"Self"
"FIL30_11_M2148",FALSE,67,149,"FIL30_11_M2","FIL30_197_M2",3,0,2,0,21,19,47,71,5,118,59,0.0847457627118644,29.8802816901408,14.5851063829787,35.114406779661,47.6364998501648,14.5851063829787,"FIL30_11","FIL30_11","FIL30_197",NA,"...","FIL30_11","FIL30_11_M2","FIL30_11_M2-2","FIL30_11|FIL30_11_M2|FIL30_11_M2-2",56,6,50,47,6,41,23,22,1,FALSE,FALSE,42,37,5,0.880952380952381,FALSE,"FIL30_11",TRUE,"FIL30_11_M2_2",58.074766313678,"Self","...","FIL30_197","FIL30_197_M2","FIL30_197_M2-3","FIL30_197|FIL30_197_M2|FIL30_197_M2-3",91,20,71,71,NA,71,49,49,NA,FALSE,FALSE,57,57,NA,1,TRUE,NA,FALSE,"FIL30_197_M2_3",33.8305671414783,"Cross"
"FIL30_197_M266",FALSE,149,67,"FIL30_197_M2","FIL30_11_M2",3,2,0,0,19,21,71,47,5,118,59,0.0847457627118644,14.5851063829787,29.8802816901408,35.114406779661,47.6364998501648,14.5851063829787,"FIL30_197",NA,"FIL30_11","FIL30_11","...","FIL30_197","FIL30_197_M2","FIL30_197_M2-3","FIL30_197|FIL30_197_M2|FIL30_197_M2-3",91,20,71,71,NA,71,49,49,NA,FALSE,FALSE,57,57,NA,1,TRUE,NA,FALSE,"FIL30_197_M2_3",33.8305671414783,"Cross","...","FIL30_11","FIL30_11_M2","FIL30_11_M2-2","FIL30_11|FIL30_11_M2|FIL30_11_M2-2",56,6,50,47,6,41,23,22,1,FALSE,FALSE,42,37,5,0.880952380952381,FALSE,"FIL30_11",TRUE,"FIL30_11_M2_2",58.074766313678,"Self"
"FIL30_33_B_M2283",TRUE,277,284,"FIL30_33_B_M2","FIL30_33_J_M2",2,0,0,0,12,8,22,26,2,48,24,0.0833333333333333,9.46153846153846,7.54545454545454,14.5,16.6713286713287,7.54545454545454,"FIL30_33",NA,"FIL30_33","FIL30_33","...","FIL30_33","FIL30_33_B_M2","Fil30_33_B_M2_1","FIL30_33|FIL30_33_B_M2|Fil30_33_B_M2_1",24,5,19,22,NA,22,9,9,NA,TRUE,FALSE,18,18,NA,1,TRUE,NA,FALSE,"FIL30_33_B_M2_1",48.3329823557864,"Cross","...","FIL30_33","FIL30_33_J_M2","Fil30_33_J_M2_1","FIL30_33|FIL30_33_J_M2|Fil30_33_J_M2_1",27,1,26,26,3,23,17,17,NA,TRUE,FALSE,20,18,2,0.9,FALSE,"FIL30_33",TRUE,"FIL30_33_J_M2_1",69.6142797024908,"Self"
"FIL30_33_J_M2276",TRUE,284,277,"FIL30_33_J_M2","FIL30_33_B_M2",2,0,0,0,8,12,26,22,2,48,24,0.0833333333333333,7.54545454545454,9.46153846153846,14.5,16.6713286713287,7.54545454545454,"FIL30_33","FIL30_33","FIL30_33",NA,"...","FIL30_33","FIL30_33_J_M2","Fil30_33_J_M2_1","FIL30_33|FIL30_33_J_M2|Fil30_33_J_M2_1",27,1,26,26,3,23,17,17,NA,TRUE,FALSE,20,18,2,0.9,FALSE,"FIL30_33",TRUE,"FIL30_33_J_M2_1",69.6142797024908,"Self","...","FIL30_33","FIL30_33_B_M2","Fil30_33_B_M2_1","FIL30_33|FIL30_33_B_M2|Fil30_33_B_M2_1",24,5,19,22,NA,22,9,9,NA,TRUE,FALSE,18,18,NA,1,TRUE,NA,FALSE,"FIL30_33_B_M2_1",48.3329823557864,"Cross"
"FIL30_22_M2793",FALSE,170,794,"FIL30_22_M2","FIL30_99_M2",6,0,0,0,21,12,63,82,6,145,72.5,0.0827586206896552,30.3170731707317,21.2142857142857,43.8646551724138,50.5209059233449,21.2142857142857,"FIL30_22","FIL30_22","FIL30_99",NA,"...","FIL30_22","FIL30_22_M2","FIL30_22_M2-2","FIL30_22|FIL30_22_M2|FIL30_22_M2-2",75,13,62,63,11,52,36,34,2,FALSE,FALSE,55,45,10,0.818181818181818,FALSE,"FIL30_22",TRUE,"FIL30_22_M2_2",58.012954554247,"Self","...","FIL30_99","FIL30_99_M2","FIL30_99_M2-2","FIL30_99|FIL30_99_M2|FIL30_99_M2-2",89,17,72,82,NA,82,67,67,NA,FALSE,FALSE,68,68,NA,1,TRUE,NA,FALSE,"FIL30_99_M2_2",42.7529550458975,"Cross"
"FIL30_99_M2169",FALSE,794,170,"FIL30_99_M2","FIL30_22_M2",6,0,0,0,12,21,82,63,6,145,72.5,0.0827586206896552,21.2142857142857,30.3170731707317,43.8646551724138,50.5209059233449,21.2142857142857,"FIL30_99",NA,"FIL30_22","FIL30_22","...","FIL30_99","FIL30_99_M2","FIL30_99_M2-2","FIL30_99|FIL30_99_M2|FIL30_99_M2-2",89,17,72,82,NA,82,67,67,NA,FALSE,FALSE,68,68,NA,1,TRUE,NA,FALSE,"FIL30_99_M2_2",42.7529550458975,"Cross","...","FIL30_22","FIL30_22_M2","FIL30_22_M2-2","FIL30_22|FIL30_22_M2|FIL30_22_M2-2",75,13,62,63,11,52,36,34,2,FALSE,FALSE,55,45,10,0.818181818181818,FALSE,"FIL30_22",TRUE,"FIL30_22_M2_2",58.012954554247,"Self"
"FIL20_161_J_M2388",FALSE,20,389,"FIL20_161_J_M2","FIL30_43_F_M2",2,0,0,0,16,10,30,19,2,49,24.5,0.0816326530612245,6.13157894736842,11.4,14.8647959183673,17.1877192982456,6.13157894736842,"FIL20_161","FIL20_161","FIL30_43",NA,"...","FIL20_161","FIL20_161_J_M2","Fil20_161_J_M2_1","FIL20_161|FIL20_161_J_M2|Fil20_161_J_M2_1",33,6,27,30,5,25,13,13,NA,TRUE,FALSE,26,21,5,0.807692307692308,FALSE,"FIL20_161",TRUE,"FIL20_161_J_M2_1",49.2630977835024,"Self","...","FIL30_43","FIL30_43_F_M2","Fil30_43_F_M2_1","FIL30_43|FIL30_43_F_M2|Fil30_43_F_M2_1",25,10,15,19,2,17,7,7,NA,TRUE,FALSE,9,8,1,0.888888888888889,FALSE,NA,FALSE,"FIL30_43_F_M2_1",39.8389480345368,"Ambiguous"
"FIL30_33_B_M2387",FALSE,277,388,"FIL30_33_B_M2","FIL30_43_E_M2",2,0,0,0,12,8,22,27,2,49,24.5,0.0816326530612245,9.94444444444444,7.54545454545454,14.8647959183673,17.1599326599327,7.54545454545454,"FIL30_33",NA,"FIL30_43",NA,"...","FIL30_33","FIL30_33_B_M2","Fil30_33_B_M2_1","FIL30_33|FIL30_33_B_M2|Fil30_33_B_M2_1",24,5,19,22,NA,22,9,9,NA,TRUE,FALSE,18,18,NA,1,TRUE,NA,FALSE,"FIL30_33_B_M2_1",48.3329823557864,"Cross","...","FIL30_43","FIL30_43_E_M2","Fil30_43_E_M2_1","FIL30_43|FIL30_43_E_M2|Fil30_43_E_M2_1",29,1,28,27,1,26,18,18,NA,TRUE,FALSE,20,20,NA,1,TRUE,NA,FALSE,"FIL30_43_E_M2_1",68.4975541556113,"Cross"
"FIL30_33_I_M2383",FALSE,283,384,"FIL30_33_I_M2","FIL30_43_A_M2",4,0,0,0,39,16,63,35,4,98,49,0.0816326530612245,10.8714285714286,24.2619047619048,29.7295918367347,34.4222222222222,10.8714285714286,"FIL30_33",NA,"FIL30_43",NA,"...","FIL30_33","FIL30_33_I_M2","Fil30_33_I_M2_1","FIL30_33|FIL30_33_I_M2|Fil30_33_I_M2_1",69,15,54,63,NA,63,24,24,NA,TRUE,FALSE,49,49,NA,1,TRUE,NA,FALSE,"FIL30_33_I_M2_1",50.6360546839426,"Cross","...","FIL30_43","FIL30_43_A_M2","Fil30_43_A_M2_1","FIL30_43|FIL30_43_A_M2|Fil30_43_A_M2_1",36,2,34,35,NA,35,19,19,NA,TRUE,FALSE,26,26,NA,1,TRUE,NA,FALSE,"FIL30_43_A_M2_1",59.6832281434657,"Cross"
"FIL30_43_A_M2282",FALSE,384,283,"FIL30_43_A_M2","FIL30_33_I_M2",4,0,0,0,16,39,35,63,4,98,49,0.0816326530612245,24.2619047619048,10.8714285714286,29.7295918367347,34.4222222222222,10.8714285714286,"FIL30_43",NA,"FIL30_33",NA,"...","FIL30_43","FIL30_43_A_M2","Fil30_43_A_M2_1","FIL30_43|FIL30_43_A_M2|Fil30_43_A_M2_1",36,2,34,35,NA,35,19,19,NA,TRUE,FALSE,26,26,NA,1,TRUE,NA,FALSE,"FIL30_43_A_M2_1",59.6832281434657,"Cross","...","FIL30_33","FIL30_33_I_M2","Fil30_33_I_M2_1","FIL30_33|FIL30_33_I_M2|Fil30_33_I_M2_1",69,15,54,63,NA,63,24,24,NA,TRUE,FALSE,49,49,NA,1,TRUE,NA,FALSE,"FIL30_33_I_M2_1",50.6360546839426,"Cross"
"FIL30_43_E_M2276",FALSE,388,277,"FIL30_43_E_M2","FIL30_33_B_M2",2,0,0,0,8,12,27,22,2,49,24.5,0.0816326530612245,7.54545454545454,9.94444444444444,14.8647959183673,17.1599326599327,7.54545454545454,"FIL30_43",NA,"FIL30_33",NA,"...","FIL30_43","FIL30_43_E_M2","Fil30_43_E_M2_1","FIL30_43|FIL30_43_E_M2|Fil30_43_E_M2_1",29,1,28,27,1,26,18,18,NA,TRUE,FALSE,20,20,NA,1,TRUE,NA,FALSE,"FIL30_43_E_M2_1",68.4975541556113,"Cross","...","FIL30_33","FIL30_33_B_M2","Fil30_33_B_M2_1","FIL30_33|FIL30_33_B_M2|Fil30_33_B_M2_1",24,5,19,22,NA,22,9,9,NA,TRUE,FALSE,18,18,NA,1,TRUE,NA,FALSE,"FIL30_33_B_M2_1",48.3329823557864,"Cross"
"FIL30_43_F_M219",FALSE,389,20,"FIL30_43_F_M2","FIL20_161_J_M2",2,0,0,0,10,16,19,30,2,49,24.5,0.0816326530612245,11.4,6.13157894736842,14.8647959183673,17.1877192982456,6.13157894736842,"FIL30_43",NA,"FIL20_161","FIL20_161","...","FIL30_43","FIL30_43_F_M2","Fil30_43_F_M2_1","FIL30_43|FIL30_43_F_M2|Fil30_43_F_M2_1",25,10,15,19,2,17,7,7,NA,TRUE,FALSE,9,8,1,0.888888888888889,FALSE,NA,FALSE,"FIL30_43_F_M2_1",39.8389480345368,"Ambiguous","...","FIL20_161","FIL20_161_J_M2","Fil20_161_J_M2_1","FIL20_161|FIL20_161_J_M2|Fil20_161_J_M2_1",33,6,27,30,5,25,13,13,NA,TRUE,FALSE,26,21,5,0.807692307692308,FALSE,"FIL20_161",TRUE,"FIL20_161_J_M2_1",49.2630977835024,"Self"
